Emp;Uni;Item;Descricao;Sit;Marca;Emp_Clone;Uni_Clone;Item_Clone;Descricao_Clone;Sit_Clone;Marca_Clone;
01;  1;8013183;COLOR TEA FOR TWO MA 10x20              ;LB;Eliane         ;01;  1;8026307;UNDERGROUND WHITE AC 10X20              ;FP;DecorTiles     ;
01;  1;8013183;COLOR TEA FOR TWO MA 10x20              ;LB;Eliane         ;01;  1;8027226;LINEAR WHITE MA 10X20                   ;FP;Eliane         ;
01;  1;8013183;COLOR TEA FOR TWO MA 10x20              ;LB;Eliane         ;01;  1;8027921;LINEAR WHITE MA 10X20                   ;LB;Eliane         ;
01;  1;8013183;COLOR TEA FOR TWO MA 10x20              ;LB;Eliane         ;01;  1;8062409;SIGNATURE BIANCO MATTE 10X20            ;LB;DecorTiles     ;
01;  1;8013194;COLOR THREE HOUR TOUR BR 10X30          ;FP;Eliane         ;01;  1;8019909;COLOR THREE HOUR TOUR BR 10X30*         ;LB;Eliane         ;
01;  1;8013194;COLOR THREE HOUR TOUR BR 10X30          ;FP;Eliane         ;01;  1;8028014;LINEAR BONE BR 10x30                    ;LB;Eliane         ;
01;  1;8013194;COLOR THREE HOUR TOUR BR 10X30          ;FP;Eliane         ;01;  1;8062417;SIGNATURE IVORY GLOSS 10X20             ;LB;DecorTiles     ;
01;  1;8013195;COLOR ONE OF A KIND BR 10X30            ;FP;Eliane         ;01;  1;8017680;LINEAR BLACK BR 10x30                   ;FP;Eliane         ;
01;  1;8013195;COLOR ONE OF A KIND BR 10X30            ;FP;Eliane         ;01;  1;8019905;COLOR ONE OF A KIND BR 10X30*           ;FP;Eliane         ;
01;  1;8013195;COLOR ONE OF A KIND BR 10X30            ;FP;Eliane         ;01;  1;8023324;NEOBRICK PRETO BR 10X30                 ;FP;DecorTiles     ;
