Item Fundo;Descricao;Med;Sit;Seq;Seq Alt;Dt ini val;Dt fim val;Item;Desc;Sit;Med;Emb;Desc.Emb;;;;
8042517;FUNDO PATCH SABARA OURO AC 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042544;PATCH SABARA OURO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042518;FUNDO PATCH SABARA OURO AC 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042544;PATCH SABARA OURO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042519;FUNDO PATCH SABARA OURO AC 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042544;PATCH SABARA OURO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042520;FUNDO PATCH SABARA ROSE AC 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042545;PATCH SABARA ROSE AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042521;FUNDO PATCH SABARA ROSE AC 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042545;PATCH SABARA ROSE AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042522;FUNDO PATCH SABARA ROSE AC 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042545;PATCH SABARA ROSE AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042523;FUNDO PATCH SABARA LILAS AC 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042546;PATCH SABARA LILAS AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042524;FUNDO PATCH SABARA LILAS AC 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042546;PATCH SABARA LILAS AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042525;FUNDO PATCH SABARA LILAS AC 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042546;PATCH SABARA LILAS AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042526;FUNDO PATCH SABARA BRANCO AC 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042547;PATCH SABARA BRANCO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042527;FUNDO PATCH SABARA BRANCO AC 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042547;PATCH SABARA BRANCO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042528;FUNDO PATCH SABARA BRANCO AC 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042547;PATCH SABARA BRANCO AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042529;FUNDO PATCH SABARA BRANCO BR 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042548;PATCH SABARA BRANCO BR 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042530;FUNDO PATCH SABARA BRANCO BR 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042548;PATCH SABARA BRANCO BR 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042531;FUNDO PATCH SABARA BRANCO BR 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042548;PATCH SABARA BRANCO BR 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042532;FUNDO PATCH SABARA PEROLA AC 29X29 1;pc;FP;1;0;01/10/2019;30/12/2050;8042549;PATCH SABARA PEROLA AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042533;FUNDO PATCH SABARA PEROLA AC 29X29 2;pc;FP;2;0;01/10/2019;30/12/2050;8042549;PATCH SABARA PEROLA AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042534;FUNDO PATCH SABARA PEROLA AC 29X29 3;pc;FP;3;0;01/10/2019;30/12/2050;8042549;PATCH SABARA PEROLA AC 29X29;FP;pc;6058841;EMB.PAP.OND.3Q.29X29 BRANCA DECORTILES;;;;
8042572;FIBRA CINZA AC 29X29;pc;FP;1;0;01/03/2022;30/12/2050;8048015;BOARD FIBRA CINZA 29X29;FP;pc;;;;;;
8042572;FIBRA CINZA AC 29X29;pc;FP;126;0;02/02/2025;30/12/2050;8057782;EXPOSITOR MASTER DISPLAY c/Prod. colado;LB;pc;;;;;;
8042572;FIBRA CINZA AC 29X29;pc;FP;7;0;01/09/2024;30/12/2050;8064008;DECOR- PLACA 103;LB;pc;6907453;EMB.PAP.OND.MED.500X350X250 P/PLACAS;;;;
8042572;FIBRA CINZA AC 29X29;pc;FP;7;0;01/12/2024;30/12/2050;8064817;DECOR- VT WH PLACA 103;PL;pc;6907453;EMB.PAP.OND.MED.500X350X250 P/PLACAS;;;;
8042572;FIBRA CINZA AC 29X29;pc;FP;24;0;01/04/2026;30/12/2050;8071011;EXPOSITOR MASTER DISPLAY 2026 C/ PROD;LB;pc;;;;;;
8042598;FUNDO PATCH FOLHAGEM BRANCO BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042628;PATCH FOLHAGEM BRANCO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042599;FUNDO PATCH FOLHAGEM BRANCO BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042628;PATCH FOLHAGEM BRANCO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042600;FUNDO PATCH FOLHAGEM BRANCO BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042628;PATCH FOLHAGEM BRANCO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042601;FUNDO PATCH FOLHAGEM BRANCO BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042628;PATCH FOLHAGEM BRANCO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042602;FUNDO PATCH FOLHAGEM BRANCO BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042628;PATCH FOLHAGEM BRANCO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042603;FUNDO PATCH FOLHAGEM TURQUESA BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042629;PATCH FOLHAGEM TURQUESA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042604;FUNDO PATCH FOLHAGEM TURQUESA BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042629;PATCH FOLHAGEM TURQUESA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042605;FUNDO PATCH FOLHAGEM TURQUESA BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042629;PATCH FOLHAGEM TURQUESA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042606;FUNDO PATCH FOLHAGEM TURQUESA BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042629;PATCH FOLHAGEM TURQUESA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042607;FUNDO PATCH FOLHAGEM TURQUESA BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042629;PATCH FOLHAGEM TURQUESA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042608;FUNDO PATCH FOLHAGEM MAR BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042630;PATCH FOLHAGEM MAR BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042609;FUNDO PATCH FOLHAGEM MAR BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042630;PATCH FOLHAGEM MAR BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042610;FUNDO PATCH FOLHAGEM MAR BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042630;PATCH FOLHAGEM MAR BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042611;FUNDO PATCH FOLHAGEM MAR BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042630;PATCH FOLHAGEM MAR BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042612;FUNDO PATCH FOLHAGEM MAR BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042630;PATCH FOLHAGEM MAR BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042613;FUNDO PATCH FOLHAGEM COBALTO BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042631;PATCH FOLHAGEM COBALTO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042614;FUNDO PATCH FOLHAGEM COBALTO BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042631;PATCH FOLHAGEM COBALTO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042615;FUNDO PATCH FOLHAGEM COBALTO BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042631;PATCH FOLHAGEM COBALTO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042616;FUNDO PATCH FOLHAGEM COBALTO BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042631;PATCH FOLHAGEM COBALTO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042617;FUNDO PATCH FOLHAGEM COBALTO BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042631;PATCH FOLHAGEM COBALTO BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042618;FUNDO PATCH FOLHAGEM ANIL BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042632;PATCH FOLHAGEM ANIL BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042619;FUNDO PATCH FOLHAGEM ANIL BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042632;PATCH FOLHAGEM ANIL BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042620;FUNDO PATCH FOLHAGEM ANIL BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042632;PATCH FOLHAGEM ANIL BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042621;FUNDO PATCH FOLHAGEM ANIL BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042632;PATCH FOLHAGEM ANIL BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042622;FUNDO PATCH FOLHAGEM ANIL BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042632;PATCH FOLHAGEM ANIL BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042623;FUNDO PATCH FOLHAGEM ROSA BR 18,5 1;pc;FP;1;0;01/10/2019;30/12/2050;8042633;PATCH FOLHAGEM ROSA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042624;FUNDO PATCH FOLHAGEM ROSA BR 18,5 2;pc;FP;2;0;01/10/2019;30/12/2050;8042633;PATCH FOLHAGEM ROSA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042625;FUNDO PATCH FOLHAGEM ROSA BR 18,5 3;pc;FP;3;0;01/10/2019;30/12/2050;8042633;PATCH FOLHAGEM ROSA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042626;FUNDO PATCH FOLHAGEM ROSA BR 18,5 4;pc;FP;4;0;01/10/2019;30/12/2050;8042633;PATCH FOLHAGEM ROSA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042627;FUNDO PATCH FOLHAGEM ROSA BR 18,5 5;pc;FP;5;0;01/10/2019;30/12/2050;8042633;PATCH FOLHAGEM ROSA BR 18,5X18,5;FP;pc;5945712;EMB.PAP.OND.3Q.18,5X18,5 BRANCA;;;;
8042642;ISEO GRIGIO PO 90X90;m2;FP;1;0;01/12/2019;30/12/2050;8043294;AMOSTRA ISEO GRIGIO PO;FP;pc;;;;;;
8042643;ISEO GRIGIO PO 91X91;m2;PL;1;1;02/05/2022;30/12/2050;8042642;ISEO GRIGIO PO 90X90;FP;m2;6587470;EMB.PAP.MICRO.90X90 PARDA ELIANE(ABA 70;;;;
8042643;ISEO GRIGIO PO 91X91;m2;PL;1;1;01/05/2021;30/12/2050;8045583;ISEO GRIGIO PO 90X90;FP;m2;6705804;EMB.PAP.MICRO.90X90 ELIANE PARDA;;;;
8042644;PLACE PO 61X61;m2;FP;1;0;01/10/2019;30/12/2050;8042326;PLACE PO 59X59;FP;M2;6577156;EMB.PAP.MICRO.59X59 PARDA PO 10,5MM;;;;
8042696;BIANCO ORO PO 120X240;m2;FP;16;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042697;ASFALTO AC 120X240;m2;FP;10;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042698;ANTRACITE AC 120X240;m2;FP;9;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042701;MARMO BROWN PO 120X240;m2;FP;17;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042701;MARMO BROWN PO 120X240;m2;FP;3;0;01/03/2021;30/12/2050;8045481;;;;;;;;;
8042702;MAXI TERRAZZO AC 120X240;m2;FP;12;0;01/08/2020;30/12/2050;8044392;SAMPLE BOX LASTRAS DECORTILES;FP;pc;;;;;;
8042707;NERO MARQUINA PO 80X160;m2;FP;7;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042709;MARMO GRAFITE PO 80X160;m2;FP;6;0;01/08/2020;30/12/2050;8044391;SAMPLE BOX LASTRAS ELIANE;FP;pc;;;;;;
8042712;STATUARIO PLATINA POL 80X160;m2;FP;8;0;01/08/2020;30/12/2050;8044392;SAMPLE BOX LASTRAS DECORTILES;FP;pc;;;;;;
8042713;STATUARIO POL 160X320;m2;FP;18;0;01/08/2020;30/12/2050;8044392;SAMPLE BOX LASTRAS DECORTILES;FP;pc;;;;;;
8042722;FUNDO MUNARI BRANCO AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042747;MUNARI BRANCO AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042722;FUNDO MUNARI BRANCO AC 122,4X122,4;m2;FP;1;1;01/12/2019;30/12/2050;8043224;ABSOLUT BRANCO AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042723;FUNDO MUNARI CIMENTO AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042748;MUNARI CIMENTO AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042723;FUNDO MUNARI CIMENTO AC 122,4X122,4;m2;FP;1;1;01/12/2019;30/12/2050;8043226;ABSOLUT CIMENTO AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042724;FUNDO MUNARI CIMENTO EXT 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042749;MUNARI CIMENTO EXT 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042724;FUNDO MUNARI CIMENTO EXT 122,4X122,4;m2;FP;1;1;01/12/2019;30/12/2050;8043228;ABSOLUT CIMENTO EXT 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042725;FUNDO PLACE AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042750;PLACE AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042726;FUNDO ONIX CRISTALLO AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042751;ONIX CRISTALLO AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042727;FUNDO DOLMEN CINZA AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042752;DOLMEN CINZA AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042728;FUNDO DOLMEN CINZA EXT 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042753;DOLMEN CINZA EXT 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042729;FUNDO VENUS CINZA AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042754;VENUS CINZA AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042730;FUNDO VENUS BEGE AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042755;VENUS BEGE AC 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042731;FUNDO CARRARA AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042756;CARRARA AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042732;FUNDO HOME AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042757;HOME AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042733;FUNDO HOME EXT 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042758;HOME EXT 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042734;FUNDO TUNIS AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042759;TUNIS AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042735;FUNDO SAMPA CIMENTO EXT 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042761;SAMPA CIMENTO EXT 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042736;FUNDO SAMPA TORTORA AC 122,4X122,4;m2;FP;7;1;30/12/2019;30/12/2050;8042762;SAMPA TORTORA AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042737;FUNDO SAMPA CIMENTO AC 122,4X122,4;m2;FP;9;1;30/12/2019;30/12/2050;8042760;SAMPA CIMENTO AC 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042738;FUNDO DOLMEN CINZA PO 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042770;DOLMEN CINZA PO 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042739;FUNDO CARRARA POL 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042771;CARRARA POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042740;FUNDO HOME POL 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042763;HOME POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042741;FUNDO MUNARI BRANCO PO 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042766;MUNARI BRANCO PO 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042741;FUNDO MUNARI BRANCO PO 122,4X122,4;m2;FP;1;1;01/12/2019;30/12/2050;8043225;ABSOLUT BRANCO POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042742;FUNDO MUNARI CIMENTO PO 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042767;MUNARI CIMENTO PO 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042742;FUNDO MUNARI CIMENTO PO 122,4X122,4;m2;FP;1;1;01/12/2019;30/12/2050;8043227;ABSOLUT CIMENTO POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042743;FUNDO PLACE PO 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042768;PLACE PO 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042744;FUNDO ONIX CRISTALLO PO 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042769;ONIX CRISTALLO PO 120X120;FP;m2;6585175;EMB.PAP.OND.120X120 PARDA ELIANE;;;;
8042745;FUNDO TUNIS POL 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042764;TUNIS POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042746;FUNDO CALACATTA OURO POL 122,4X122,4;m2;FP;1;1;01/11/2019;30/12/2050;8042765;CALACATTA OURO POL 120X120;FP;m2;6589561;EMB.PAP.OND.120X120 BRANCA DECORTILES;;;;
8042747;MUNARI BRANCO AC 120X120;m2;FP;24;0;02/06/2023;30/12/2050;8046402;BELLUNO OURO POL 19,7X120;FP;pc;;;;;;
8042747;MUNARI BRANCO AC 120X120;m2;FP;24;0;01/05/2023;30/12/2050;8054559;BELLUNO OURO POL 19,7X120;FP;pc;;;;;;
8042749;MUNARI CIMENTO EXT 120X120;m2;FP;1;0;01/09/2022;30/12/2050;8050425;BORDA MUNARI CIMENTO EXT 40X120;FP;pc;;;;;;
8042751;ONIX CRISTALLO AC 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043324;AMOSTRA ONIX CRISTALLO AC;FP;pc;;;;;;
8042752;DOLMEN CINZA AC 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043326;AMOSTRA DOLMEN CINZA AC;FP;pc;;;;;;
8042753;DOLMEN CINZA EXT 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043328;AMOSTRA DOLMEN CINZA EXT;FP;pc;;;;;;
8042758;HOME EXT 120X120;m2;FP;1;0;01/05/2020;30/12/2050;8044393;BORDA HOME EXT 40X120;FP;pc;;;;;;
8042758;HOME EXT 120X120;m2;FP;1;0;01/09/2022;30/12/2050;8050444;BORDA HOME EXT 40X120;FP;pc;;;;;;
8042760;SAMPA CIMENTO AC 120X120;m2;FP;1;0;01/11/2019;30/12/2050;8043219;SAMPA CIMENTO AC 60X120 PR;FP;m2;;;;;;
8042760;SAMPA CIMENTO AC 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043334;AMOSTRA SAMPA CIMENTO AC;FP;pc;;;;;;
8042760;SAMPA CIMENTO AC 120X120;m2;FP;2;0;01/12/2020;30/12/2050;8045134;EDRO CINZA AC 30X45;FP;pc;;;;;;
8042761;SAMPA CIMENTO EXT 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043335;AMOSTRA SAMPA CIMENTO EXT;FP;pc;;;;;;
8042765;CALACATTA OURO POL 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043333;AMOSTRA CALACATTA OURO POL;FP;pc;;;;;;
8042765;CALACATTA OURO POL 120X120;m2;FP;26;0;02/06/2023;30/12/2050;8046402;BELLUNO OURO POL 19,7X120;FP;pc;;;;;;
8042765;CALACATTA OURO POL 120X120;m2;FP;26;0;01/05/2023;30/12/2050;8054559;BELLUNO OURO POL 19,7X120;FP;pc;;;;;;
8042769;ONIX CRISTALLO PO 120X120;m2;FP;1;0;01/12/2019;30/12/2050;8043325;AMOSTRA ONIX CRISTALLO PO;FP;pc;;;;;;
8042831;FUNDO PATCH TRIBAL BRANCO BR 10X40 1;pc;FP;1;0;01/11/2019;30/12/2050;8042843;PATCH TRIBAL BRANCO BR 10X40;LB;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042832;FUNDO PATCH TRIBAL BRANCO BR 10X40 2;pc;FP;2;0;01/11/2019;30/12/2050;8042843;PATCH TRIBAL BRANCO BR 10X40;LB;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042833;FUNDO PATCH TRIBAL BRANCO BR 10X40 3;pc;FP;3;0;01/11/2019;30/12/2050;8042843;PATCH TRIBAL BRANCO BR 10X40;LB;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042834;FUNDO PATCH TRIBAL CINZA BR 10X40 1;pc;FP;1;0;01/11/2019;30/12/2050;8042844;PATCH TRIBAL CINZA BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042835;FUNDO PATCH TRIBAL CINZA BR 10X40 2;pc;FP;2;0;01/11/2019;30/12/2050;8042844;PATCH TRIBAL CINZA BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042836;FUNDO PATCH TRIBAL CINZA BR 10X40 3;pc;FP;3;0;01/11/2019;30/12/2050;8042844;PATCH TRIBAL CINZA BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042837;FUNDO PATCH OPERA 3 BRANCO BR 10X40 1;pc;FP;1;0;01/11/2019;30/12/2050;8042845;PATCH OPERA 3 BRANCO BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042838;FUNDO PATCH OPERA 3 BRANCO BR 10X40 2;pc;FP;2;0;01/11/2019;30/12/2050;8042845;PATCH OPERA 3 BRANCO BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042839;FUNDO PATCH OPERA 3 BRANCO BR 10X40 3;pc;FP;3;0;01/11/2019;30/12/2050;8042845;PATCH OPERA 3 BRANCO BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042840;FUNDO PATCH OPERA 3 CINZA BR 10X40 1;pc;FP;1;0;01/11/2019;30/12/2050;8042846;PATCH OPERA 3 CINZA BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
8042841;FUNDO PATCH OPERA 3 CINZA BR 10X40 2;pc;FP;2;0;01/11/2019;30/12/2050;8042846;PATCH OPERA 3 CINZA BR 10X40;FP;pc;6576214;EMB.PAP.OND.3Q.10X40 BRANCA DECORTILES;;;;
